measured,latency_ns,http_status,error_code,trade_id
true,33787000,200,,27092
true,29654916,200,,27131
true,29478000,200,,27141
true,21606209,200,,27150
true,29780208,200,,27134
true,28997333,200,,27144
true,13387000,200,,27177
true,39792458,200,,27111
true,9625083,200,,27160
true,9263291,200,,27166
true,35079000,200,,27158
true,37161500,200,,27116
true,28903959,200,,27151
true,9779916,200,,27170
true,41361584,200,,27110
true,9730875,200,,27176
true,9848417,200,,27167
true,9327959,200,,27172
true,10085750,200,,27169
true,42098750,200,,27117
true,9691875,200,,27175
true,41108209,200,,27157
true,37281542,200,,27156
true,28570792,200,,27154
true,9339000,200,,27179
true,40921625,200,,27107
true,9526541,200,,27174
true,10228166,200,,27168
true,37423250,200,,27112
true,9761750,200,,27180
true,28933500,200,,27153
true,9493500,200,,27173
true,9713250,200,,27171
true,29284792,200,,27152
true,9827167,200,,27178
true,45863333,200,,27184
true,13140583,200,,27185
true,12497917,200,,27165
true,32199875,200,,27183
true,13094750,200,,27181
true,12578459,200,,27163
true,12385084,200,,27162
true,31915208,200,,27155
true,12805792,200,,27182
true,11610250,200,,27186
true,12519500,200,,27161
true,12629708,200,,27159
true,12409917,200,,27188
true,12832916,200,,27164
true,12005916,200,,27187
true,34475750,200,,27190
true,33671750,200,,27200
true,34234750,200,,27194
true,34455917,200,,27198
true,34439209,200,,27189
true,34162417,200,,27204
true,34397750,200,,27193
true,34328334,200,,27196
true,33921375,200,,27205
true,34334917,200,,27202
true,34516792,200,,27191
true,34673541,200,,27206
true,35601417,200,,27195
true,35012125,200,,27192
true,34606375,200,,27201
true,35542125,200,,27252
true,27099916,200,,27219
true,26934583,200,,27232
true,34824334,200,,27231
true,34970375,200,,27223
true,35233209,200,,27220
true,35586625,200,,27233
true,27263041,200,,27264
true,34847750,200,,27239
true,27170334,200,,27228
true,27303333,200,,27245
true,35490042,200,,27203
true,26959250,200,,27247
true,28549375,200,,27248
true,27216333,200,,27256
true,27289167,200,,27241
true,35153250,200,,27267
true,35589334,200,,27199
true,27305916,200,,27242
true,28689792,200,,27266
true,27166166,200,,27236
true,27179042,200,,27261
true,30275583,200,,27244
true,30901791,200,,27225
true,38564084,200,,27226
true,30970250,200,,27240
true,39235417,200,,27216
true,30863000,200,,27217
true,38810375,200,,27259
true,38768042,200,,27251
true,39164708,200,,27212
true,31037375,200,,27227
true,30995542,200,,27224
true,38709625,200,,27243
true,39126334,200,,27221
true,39057209,200,,27214
true,31115292,200,,27258
true,38985750,200,,27260
true,31015917,200,,27229
true,39388459,200,,27213
true,39033208,200,,27257
true,39077584,200,,27265
true,31232458,200,,27237
true,39093167,200,,27250
true,39528875,200,,27207
true,39369750,200,,27211
true,39418292,200,,27208
true,39134125,200,,27230
true,39083000,200,,27218
true,39179208,200,,27249
true,39427500,200,,27255
true,31617333,200,,27238
true,31652166,200,,27234
true,39373375,200,,27263
true,39523792,200,,27210
true,31600334,200,,27254
true,39194541,200,,27197
true,40273791,200,,27209
true,39892084,200,,27268
true,31290792,200,,27253
true,39500333,200,,27222
true,39339875,200,,27215
true,39426208,200,,27235
true,39542542,200,,27246
true,13926416,200,,27306
true,14055834,200,,27303
true,14143000,200,,27289
true,14107000,200,,27311
true,14188041,200,,27314
true,14134958,200,,27301
true,37767042,200,,27270
true,14163541,200,,27290
true,14267958,200,,27313
true,14151958,200,,27315
true,37965834,200,,27286
true,14166167,200,,27309
true,14313709,200,,27316
true,14366792,200,,27317
true,38170042,200,,27281
true,38073083,200,,27294
true,14289833,200,,27312
true,14375542,200,,27310
true,38435083,200,,27284
true,41405834,200,,27287
true,14608875,200,,27288
true,15679833,200,,27274
true,41411583,200,,27272
true,15880250,200,,27279
true,15418416,200,,27299
true,14649125,200,,27296
true,15629000,200,,27295
true,38480792,200,,27282
true,38105958,200,,27283
true,38455667,200,,27278
true,38135833,200,,27277
true,41606709,200,,27293
true,38508375,200,,27291
true,38626208,200,,27285
true,15547917,200,,27308
true,15950667,200,,27273
true,16189500,200,,27280
true,16520083,200,,27292
true,39257708,200,,27269
true,15861792,200,,27304
true,16787291,200,,27307
true,50736459,200,,27300
true,16893334,200,,27305
true,16015417,200,,27298
true,15955333,200,,27297
true,16831125,200,,27302
true,39552000,200,,27275
true,39344417,200,,27271
true,39405458,200,,27276
true,43394208,200,,27262
true,21780375,200,,27354
true,22472209,200,,27332
true,22558500,200,,27335
true,22464375,200,,27345
true,22632625,200,,27362
true,22538916,200,,27348
true,22640791,200,,27380
true,22908291,200,,27377
true,22962208,200,,27373
true,22908958,200,,27375
true,22817417,200,,27381
true,22805125,200,,27386
true,22774542,200,,27393
true,22769667,200,,27370
true,22848208,200,,27374
true,23076334,200,,27379
true,22839708,200,,27390
true,23342667,200,,27372
true,23362625,200,,27371
true,23896250,200,,27368
true,24017834,200,,27369
true,23913334,200,,27378
true,23870208,200,,27387
true,23856041,200,,27388
true,24073000,200,,27385
true,23936459,200,,27383
true,24001958,200,,27376
true,24204417,200,,27389
true,24803833,200,,27395
true,24914875,200,,27384
true,24919750,200,,27391
true,24995875,200,,27392
true,39512584,200,,27320
true,24997625,200,,27397
true,24959542,200,,27382
true,36261500,200,,27343
true,24915042,200,,27402
true,36168917,200,,27330
true,25039667,200,,27401
true,25203875,200,,27398
true,25096959,200,,27394
true,39841292,200,,27319
true,39978834,200,,27318
true,36271000,200,,27359
true,36403750,200,,27331
true,36370250,200,,27328
true,25409625,200,,27396
true,36429875,200,,27355
true,36559000,200,,27325
true,25436041,200,,27399
true,36614458,200,,27361
true,36529125,200,,27360
true,36502958,200,,27326
true,41587375,200,,27321
true,36615042,200,,27342
true,36684791,200,,27333
true,36655667,200,,27352
true,36666542,200,,27340
true,36600084,200,,27339
true,40377166,200,,27323
true,36784083,200,,27324
true,36759500,200,,27363
true,36795625,200,,27329
true,76680125,200,,27365
true,26058041,200,,27400
true,36909459,200,,27353
true,36973916,200,,27356
true,36898000,200,,27336
true,36436458,200,,27366
true,36948833,200,,27337
true,36927084,200,,27346
true,42157458,200,,27322
true,37007167,200,,27344
true,37089917,200,,27334
true,36981875,200,,27347
true,36949875,200,,27364
true,37793750,200,,27358
true,37036084,200,,27351
true,37410791,200,,27349
true,37311458,200,,27357
true,41239875,200,,27338
true,37955417,200,,27350
true,37084958,200,,27327
true,37190292,200,,27341
true,37346166,200,,27367
true,28972958,200,,27406
true,29408792,200,,27407
true,29584583,200,,27408
true,29491875,200,,27409
true,16623333,200,,27421
true,38112333,200,,27420
true,16841000,200,,27418
true,40193208,200,,27404
true,17214167,200,,27417
true,39570333,200,,27403
true,38599959,200,,27429
true,16089333,200,,27405
true,17301667,200,,27427
true,27727916,200,,27426
true,16831916,200,,27432
true,13969084,200,,27434
true,28590292,200,,27433
true,38922500,200,,27413
true,38966917,200,,27410
true,38992042,200,,27415
true,27895500,200,,27423
true,17972916,200,,27431
true,28162333,200,,27428
true,17803208,200,,27419
true,17762292,200,,27425
true,39287792,200,,27411
true,18019583,200,,27430
true,28374083,200,,27422
true,39296166,200,,27414
true,39389250,200,,27416
true,39727333,200,,27412
true,18384875,200,,27424
true,20799292,200,,27462
true,20715583,200,,27477
true,20974333,200,,27467
true,20793833,200,,27474
true,21065166,200,,27468
true,23198583,200,,27456
true,23533833,200,,27463
true,26426375,200,,27445
true,24062833,200,,27478
true,25563209,200,,27440
true,26892292,200,,27436
true,24607125,200,,27452
true,25047375,200,,27449
true,26464833,200,,27438
true,27037666,200,,27475
true,28361292,200,,27469
true,28856000,200,,27454
true,28320833,200,,27473
true,30242125,200,,27439
true,29047917,200,,27453
true,41634250,200,,27435
true,28421333,200,,27471
true,29192875,200,,27447
true,30371375,200,,27437
true,28437292,200,,27458
true,28587959,200,,27470
true,29105583,200,,27455
true,30468917,200,,27441
true,28215959,200,,27479
true,29029583,200,,27448
true,29283958,200,,27450
true,29399833,200,,27444
true,28159875,200,,27481
true,28222833,200,,27482
true,29123041,200,,27476
true,29384417,200,,27443
true,29026875,200,,27464
true,30657000,200,,27446
true,28900084,200,,27472
true,28524000,200,,27480
true,29374500,200,,27457
true,29107125,200,,27459
true,30815500,200,,27442
true,29065000,200,,27461
true,28040542,200,,27483
true,14505167,200,,27504
true,29906125,200,,27465
true,30726667,200,,27451
true,15269875,200,,27499
true,15207208,200,,27502
true,28852000,200,,27503
true,29059875,200,,27501
true,28737875,200,,27492
true,28928041,200,,27485
true,28396917,200,,27494
true,30151667,200,,27466
true,28865208,200,,27493
true,28855750,200,,27486
true,28647667,200,,27496
true,28660417,200,,27497
true,28741667,200,,27495
true,28698542,200,,27507
true,24872041,200,,27498
true,29527667,200,,27488
true,30308833,200,,27460
true,29158750,200,,27491
true,25031042,200,,27500
true,28962125,200,,27505
true,29485209,200,,27484
true,29060083,200,,27490
true,29126875,200,,27489
true,25538416,200,,27506
true,29311500,200,,27487
true,16559875,200,,27547
true,31391875,200,,27542
true,30539834,200,,27561
true,31536042,200,,27531
true,30515667,200,,27546
true,24627542,200,,27552
true,31788667,200,,27509
true,23014667,200,,27511
true,45347875,200,,27510
true,31773000,200,,27526
true,22602834,200,,27549
true,31596417,200,,27540
true,31158917,200,,27537
true,22679334,200,,27555
true,22535083,200,,27530
true,21924667,200,,27533
true,21643750,200,,27524
true,22287334,200,,27556
true,21605375,200,,27534
true,18135959,200,,27553
true,18204625,200,,27519
true,18209417,200,,27535
true,32202625,200,,27551
true,25509125,200,,27554
true,32143833,200,,27544
true,25556458,200,,27548
true,42002792,200,,27508
true,32257959,200,,27513
true,32310291,200,,27518
true,32702000,200,,27512
true,32587750,200,,27521
true,32619292,200,,27539
true,33285667,200,,27557
true,32366708,200,,27545
true,33154917,200,,27543
true,33515541,200,,27515
true,24240209,200,,27532
true,19618750,200,,27573
true,19697459,200,,27520
true,20148916,200,,27574
true,21679708,200,,27529
true,25836750,200,,27579
true,40514458,200,,27570
true,25465917,200,,27582
true,26447417,200,,27568
true,25855167,200,,27581
true,40519667,200,,27572
true,25637416,200,,27584
true,26785875,200,,27516
true,26228833,200,,27575
true,31205584,200,,27571
true,26200875,200,,27578
true,25833125,200,,27583
true,26992166,200,,27563
true,26523708,200,,27576
true,26925417,200,,27567
true,26527083,200,,27580
true,34517584,200,,27558
true,27204583,200,,27528
true,27108958,200,,27541
true,26798167,200,,27577
true,27371375,200,,27538
true,27211292,200,,27550
true,27504334,200,,27560
true,27205709,200,,27536
true,27184375,200,,27522
true,27458167,200,,27569
true,34799542,200,,27564
true,27289750,200,,27559
true,41307167,200,,27566
true,26616666,200,,27586
true,27793250,200,,27565
true,27617958,200,,27517
true,27485542,200,,27525
true,27650583,200,,27523
true,27577708,200,,27527
true,26633375,200,,27587
true,27592333,200,,27514
true,41763333,200,,27562
true,27009291,200,,27593
true,14806042,200,,27606
true,14820292,200,,27596
true,15023542,200,,27612
true,15544834,200,,27605
true,31308292,200,,27609
true,17117167,200,,27607
true,16229917,200,,27599
true,33648250,200,,27590
true,32576625,200,,27598
true,33687459,200,,27588
true,35511958,200,,27610
true,36375833,200,,27585
true,35833917,200,,27604
true,36410291,200,,27602
true,20672208,200,,27611
true,36861750,200,,27589
true,37079125,200,,27601
true,36826917,200,,27603
true,36925333,200,,27594
true,36836208,200,,27597
true,36739667,200,,27595
true,16032042,200,,27663
true,16350500,200,,27662
true,16368292,200,,27656
true,16429792,200,,27657
true,16711750,200,,27654
true,16769458,200,,27655
true,16335708,200,,27660
true,16345250,200,,27661
true,16331500,200,,27658
true,16283583,200,,27659
true,32496459,200,,27619
true,17221542,200,,27682
true,32382917,200,,27613
true,48673166,200,,27626
true,32043042,200,,27627
true,31919167,200,,27636
true,32192541,200,,27645
true,30404833,200,,27618
true,32264500,200,,27624
true,30625083,200,,27630
true,25365667,200,,27646
true,34157334,200,,27647
true,34028375,200,,27637
true,34003042,200,,27652
true,25583375,200,,27643
true,34155083,200,,27641
true,34101458,200,,27650
true,50819417,200,,27608
true,19253583,200,,27678
true,34796333,200,,27621
true,31824667,200,,27617
true,18380709,200,,27686
true,25870083,200,,27648
true,35268416,200,,27635
true,34816750,200,,27632
true,32706958,200,,27622
true,26276667,200,,27667
true,26109750,200,,27649
true,33323333,200,,27629
true,19112083,200,,27681
true,32768708,200,,27623
true,67063334,200,,27653
true,25066916,200,,27679
true,34457417,200,,27639
true,35259083,200,,27631
true,26447583,200,,27651
true,35286291,200,,27616
true,34764583,200,,27640
true,51796708,200,,27592
true,25569792,200,,27680
true,26459041,200,,27642
true,33975042,200,,27633
true,52004000,200,,27591
true,34389875,200,,27684
true,34406041,200,,27620
true,25648291,200,,27677
true,25319333,200,,27683
true,25679542,200,,27685
true,35620166,200,,27615
true,35379292,200,,27634
true,35233292,200,,27638
true,26298334,200,,27669
true,30768083,200,,27600
true,26229167,200,,27671
true,34692541,200,,27628
true,36291125,200,,27614
true,34611042,200,,27625
true,29539541,200,,27676
true,31230750,200,,27644
true,23458375,200,,27692
true,29911583,200,,27672
true,19371958,200,,27700
true,30851458,200,,27670
true,31569459,200,,27675
true,30209208,200,,27695
true,30353792,200,,27666
true,14284417,200,,27701
true,20495208,200,,27703
true,20604459,200,,27687
true,23854333,200,,27694
true,31760041,200,,27665
true,20117125,200,,27688
true,24530125,200,,27691
true,30654083,200,,27664
true,30877666,200,,27693
true,26149792,200,,27689
true,31991458,200,,27702
true,30502000,200,,27674
true,14690667,200,,27697
true,19834625,200,,27698
true,14620209,200,,27699
true,19959208,200,,27696
true,30562458,200,,27673
true,15527792,200,,27707
true,15680958,200,,27706
true,15672958,200,,27708
true,15801125,200,,27705
true,26093209,200,,27784
true,26124667,200,,27756
true,26269333,200,,27744
true,21979916,200,,27736
true,43266416,200,,27714
true,26235708,200,,27720
true,26618042,200,,27721
true,26539958,200,,27778
true,23757375,200,,27730
true,26275042,200,,27723
true,26276041,200,,27738
true,23905042,200,,27764
true,23876792,200,,27729
true,23622875,200,,27717
true,23745625,200,,27775
true,23941375,200,,27727
true,33078000,200,,27715
true,23691292,200,,27732
true,23692375,200,,27724
true,23827750,200,,27733
true,24268167,200,,27762
true,23718000,200,,27722
true,24240875,200,,27718
true,23666542,200,,27728
true,23656375,200,,27783
true,27385625,200,,27765
true,23670458,200,,27749
true,23623084,200,,27734
true,39027042,200,,27712
true,23632709,200,,27739
true,23637166,200,,27776
true,23375333,200,,27774
true,23697083,200,,27763
true,23699125,200,,27752
true,24601750,200,,27731
true,39035958,200,,27711
true,24463458,200,,27741
true,19613042,200,,27754
true,24326750,200,,27745
true,50411583,200,,27668
true,24654416,200,,27747
true,24696792,200,,27766
true,24101625,200,,27716
true,24640125,200,,27770
true,25307958,200,,27719
true,24330583,200,,27768
true,24767250,200,,27782
true,24105042,200,,27777
true,24043959,200,,27740
true,24438084,200,,27748
true,33994667,200,,27713
true,33860791,200,,27710
true,25106583,200,,27742
true,40528792,200,,27690
true,39364958,200,,27709
true,28039167,200,,27726
true,24129375,200,,27771
true,25470417,200,,27743
true,25307875,200,,27753
true,20162333,200,,27757
true,24890834,200,,27746
true,20196791,200,,27781
true,24433375,200,,27750
true,19845792,200,,27780
true,25558709,200,,27751
true,20177500,200,,27779
true,25605459,200,,27735
true,39991167,200,,27704
true,24485583,200,,27737
true,19998625,200,,27761
true,25359375,200,,27790
true,31364375,200,,27788
true,51248416,200,,27725
true,26547625,200,,27792
true,33308750,200,,27786
true,26910917,200,,27798
true,28618959,200,,27796
true,28865417,200,,27797
true,28719708,200,,27799
true,28772875,200,,27791
true,27826417,200,,27794
true,60455625,200,,27787
true,29054042,200,,27795
true,11589291,200,,27812
true,11555500,200,,27811
true,27974334,200,,27800
true,11489542,200,,27815
true,29306959,200,,27793
true,101292917,200,,27789
true,34226375,200,,27785
true,26422000,200,,27807
true,24254458,200,,27858
true,24155750,200,,27864
true,24229000,200,,27863
true,24212458,200,,27866
true,26573500,200,,27805
true,24316250,200,,27834
true,26460709,200,,27820
true,24372208,200,,27872
true,25955708,200,,27818
true,26619291,200,,27810
true,26494500,200,,27814
true,24925708,200,,27827
true,26572208,200,,27817
true,24493250,200,,27865
true,26972959,200,,27816
true,26719666,200,,27813
true,25575833,200,,27839
true,25717458,200,,27830
true,26827167,200,,27809
true,25972166,200,,27841
true,27013166,200,,27808
true,24763542,200,,27860
true,25782750,200,,27826
true,25826084,200,,27856
true,26079583,200,,27851
true,25815667,200,,27842
true,45024167,200,,27769
true,27045542,200,,27819
true,25112750,200,,27861
true,25980458,200,,27847
true,45208791,200,,27773
true,45312625,200,,27760
true,26151834,200,,27823
true,26038333,200,,27835
true,26020334,200,,27840
true,26059500,200,,27837
true,45407625,200,,27755
true,45532959,200,,27772
true,45484916,200,,27758
true,26334542,200,,27836
true,26428334,200,,27828
true,25974208,200,,27846
true,26161792,200,,27838
true,26128083,200,,27822
true,26185125,200,,27843
true,26061083,200,,27867
true,45793458,200,,27767
true,26135875,200,,27844
true,26589792,200,,27824
true,26453000,200,,27821
true,45611750,200,,27759
true,26544833,200,,27829
true,45594958,200,,27803
true,26296958,200,,27845
true,26440167,200,,27832
true,26293125,200,,27869
true,45798000,200,,27802
true,26356875,200,,27870
true,27392375,200,,27849
true,26305000,200,,27857
true,46077125,200,,27801
true,26448791,200,,27855
true,26446208,200,,27854
true,26480666,200,,27852
true,26594250,200,,27850
true,27306000,200,,27833
true,45395292,200,,27804
true,27306083,200,,27831
true,26946208,200,,27859
true,27470292,200,,27853
true,26942666,200,,27862
true,46791083,200,,27806
true,28298292,200,,27868
true,28389792,200,,27825
true,27714417,200,,27848
true,27047375,200,,27874
true,34900416,200,,27873
true,37164834,200,,27871
true,11880167,200,,27907
true,12066750,200,,27885
true,12361625,200,,27892
true,12299125,200,,27886
true,12405417,200,,27898
true,12622417,200,,27905
true,12361542,200,,27887
true,12496542,200,,27882
true,12545458,200,,27904
true,12509709,200,,27900
true,12470208,200,,27913
true,12392292,200,,27912
true,14668583,200,,27919
true,18847917,200,,27938
true,18933666,200,,27932
true,17808541,200,,27929
true,35319166,200,,27883
true,18991667,200,,27931
true,38786000,200,,27877
true,20041166,200,,27918
true,20218458,200,,27917
true,20658458,200,,27908
true,39872500,200,,27876
true,20198083,200,,27921
true,35726667,200,,27910
true,20883416,200,,27911
true,35858041,200,,27888
true,45355708,200,,27875
true,39667042,200,,27879
true,20677625,200,,27922
true,20926375,200,,27914
true,20773000,200,,27925
true,39222417,200,,27899
true,21325000,200,,27896
true,19964667,200,,27937
true,20842792,200,,27920
true,37670125,200,,27878
true,21665084,200,,27906
true,20803541,200,,27923
true,20629167,200,,27933
true,21098291,200,,27916
true,21646334,200,,27881
true,21658791,200,,27891
true,20887208,200,,27926
true,21718125,200,,27902
true,20617917,200,,27930
true,20513875,200,,27936
true,20902209,200,,27924
true,21030000,200,,27934
true,36745416,200,,27880
true,37350167,200,,27895
true,37569709,200,,27893
true,37717125,200,,27903
true,37819458,200,,27890
true,37978791,200,,27901
true,37982375,200,,27897
true,21548125,200,,27939
true,21799292,200,,27927
true,37685083,200,,27915
true,21741791,200,,27928
true,21716417,200,,27940
true,37766708,200,,27884
true,38321833,200,,27889
true,37989833,200,,27909
true,39341875,200,,27894
true,29344750,200,,27943
true,20652291,200,,27970
true,29556375,200,,27946
true,28569375,200,,27944
true,29598833,200,,27951
true,29434292,200,,27962
true,28661417,200,,27948
true,29935416,200,,27941
true,29521709,200,,27957
true,29753459,200,,27963
true,29498625,200,,27950
true,29490375,200,,27955
true,29637041,200,,27958
true,18861583,200,,27978
true,19006792,200,,27976
true,29075417,200,,27964
true,30407334,200,,27980
true,29841500,200,,27966
true,19579333,200,,27972
true,19790416,200,,27977
true,29843667,200,,27952
true,29138958,200,,27956
true,29854750,200,,27953
true,29155584,200,,27969
true,31146166,200,,27935
true,30337875,200,,27960
true,19284916,200,,27979
true,30275875,200,,27949
true,19384417,200,,27974
true,20059500,200,,27973
true,29599541,200,,27967
true,30839292,200,,27945
true,30633334,200,,27947
true,29478125,200,,27954
true,29597250,200,,27968
true,31178958,200,,27942
true,30592375,200,,27961
true,30735625,200,,27965
true,19575709,200,,27971
true,30582917,200,,27959
true,14620750,200,,27996
true,14909791,200,,27998
true,14955250,200,,27995
true,14882875,200,,27992
true,17172792,200,,27993
true,35522125,200,,27991
true,28053667,200,,27994
true,27990708,200,,27997
true,37158125,200,,27981
true,30222042,200,,28002
true,29730166,200,,28008
true,30285000,200,,28001
true,29871416,200,,28021
true,30695166,200,,27989
true,29790625,200,,28009
true,35911250,200,,27988
true,29817750,200,,28014
true,29727292,200,,28015
true,28689125,200,,28032
true,29884959,200,,28012
true,29667458,200,,28017
true,29579416,200,,28027
true,29695583,200,,28013
true,29287708,200,,28024
true,29865834,200,,28019
true,28891792,200,,28031
true,49038625,200,,27975
true,38752750,200,,27982
true,20643333,200,,28038
true,30252583,200,,28006
true,30061625,200,,28010
true,31233125,200,,28011
true,38862875,200,,27986
true,29647458,200,,28016
true,30011709,200,,28018
true,31442709,200,,27987
true,31392750,200,,27990
true,29252500,200,,28022
true,29001750,200,,28025
true,28655583,200,,28030
true,28986500,200,,28026
true,28895209,200,,28028
true,20613000,200,,28043
true,20797542,200,,28036
true,20758625,200,,28039
true,29370042,200,,28029
true,20915667,200,,28037
true,20754584,200,,28041
true,31144666,200,,27999
true,30741292,200,,28003
true,49244917,200,,27983
true,31647250,200,,27984
true,29640833,200,,28020
true,30680375,200,,28007
true,20784125,200,,28044
true,20162958,200,,28045
true,29249584,200,,28033
true,31320000,200,,28000
true,31822541,200,,27985
true,31026500,200,,28004
true,31150292,200,,28005
true,29456292,200,,28023
true,29204375,200,,28049
true,25585458,200,,28072
true,38797166,200,,28035
true,29403792,200,,28067
true,29479333,200,,28060
true,29760833,200,,28070
true,25613625,200,,28074
true,30198083,200,,28068
true,30149875,200,,28050
true,38535834,200,,28042
true,30173083,200,,28073
true,30067000,200,,28047
true,29793167,200,,28056
true,30539875,200,,28066
true,39256042,200,,28034
true,29839958,200,,28053
true,30348250,200,,28061
true,26387791,200,,28071
true,30197458,200,,28064
true,40735250,200,,28046
true,29887459,200,,28059
true,30935166,200,,28063
true,30913250,200,,28054
true,30601042,200,,28075
true,30246500,200,,28048
true,26172791,200,,28076
true,30466042,200,,28062
true,30268083,200,,28055
true,30240667,200,,28058
true,30601542,200,,28065
true,30420542,200,,28077
true,39490500,200,,28040
true,31024917,200,,28051
true,30647417,200,,28080
true,30760459,200,,28082
true,30778791,200,,28081
true,31095166,200,,28078
true,31196375,200,,28079
true,30446583,200,,28069
true,30322417,200,,28083
true,30505250,200,,28057
true,50108875,200,,28052
true,38955833,200,,28087
true,35073542,200,,28147
true,34791125,200,,28127
true,35184542,200,,28112
true,35196834,200,,28094
true,38610584,200,,28089
true,25702541,200,,28141
true,36195959,200,,28092
true,36268250,200,,28084
true,38668458,200,,28111
true,25878333,200,,28133
true,36106375,200,,28097
true,35457292,200,,28123
true,36250666,200,,28090
true,25752125,200,,28108
true,36302917,200,,28086
true,26186459,200,,28091
true,35247459,200,,28101
true,36352750,200,,28088
true,35676875,200,,28139
true,35292667,200,,28106
true,35368083,200,,28135
true,37790875,200,,28096
true,36580959,200,,28104
true,36762125,200,,28138
true,35689958,200,,28136
true,36108584,200,,28110
true,36231917,200,,28121
true,36851083,200,,28119
true,36867708,200,,28109
true,25735125,200,,28142
true,36867417,200,,28115
true,36799084,200,,28100
true,36933750,200,,28143
true,36865958,200,,28117
true,36910916,200,,28102
true,36815542,200,,28118
true,36951334,200,,28129
true,36886959,200,,28151
true,37118583,200,,28114
true,36881917,200,,28107
true,37177917,200,,28122
true,37261000,200,,28144
true,27340250,200,,28098
true,37125833,200,,28125
true,37481583,200,,28103
true,37298417,200,,28134
true,26173833,200,,28166
true,27252917,200,,28152
true,37470958,200,,28130
true,27224917,200,,28146
true,37469792,200,,28128
true,27492958,200,,28095
true,37515125,200,,28124
true,51707917,200,,28113
true,27785500,200,,28132
true,37846166,200,,28116
true,27642375,200,,28148
true,27621500,200,,28159
true,27683000,200,,28158
true,38369500,200,,28093
true,27144084,200,,28162
true,38225333,200,,28140
true,27821042,200,,28161
true,28106166,200,,28145
true,27730958,200,,28154
true,38403250,200,,28120
true,28086583,200,,28168
true,27529209,200,,28163
true,27462417,200,,28164
true,28057792,200,,28153
true,28060875,200,,28156
true,28073125,200,,28149
true,28079625,200,,28165
true,38683250,200,,28131
true,28131958,200,,28167
true,38912750,200,,28137
true,38243833,200,,28085
true,28301625,200,,28160
true,38976542,200,,28099
true,39275500,200,,28177
true,39374625,200,,28170
true,29004084,200,,28182
true,29326542,200,,28179
true,29142625,200,,28176
true,29098666,200,,28175
true,28748875,200,,28173
true,28867667,200,,28171
true,39115750,200,,28155
true,28707292,200,,28180
true,29137250,200,,28157
true,28798209,200,,28169
true,28926500,200,,28181
true,30160250,200,,28174
true,29698958,200,,28178
true,29861375,200,,28150
true,39776666,200,,28105
true,29775000,200,,28172
true,40009250,200,,28126
true,10061417,200,,28191
true,9530000,200,,28184
true,9960833,200,,28187
true,10023125,200,,28183
true,9373417,200,,28188
true,9440417,200,,28189
true,10523750,200,,28190
true,9008166,200,,28186
true,8742375,200,,28185
true,31038916,200,,28226
true,27152250,200,,28261
true,27181709,200,,28265
true,30431291,200,,28224
true,30572792,200,,28214
true,30559166,200,,28237
true,30671000,200,,28198
true,30137042,200,,28194
true,31554083,200,,28216
true,30084500,200,,28196
true,31512333,200,,28205
true,31612625,200,,28235
true,30800833,200,,28266
true,28485125,200,,28257
true,30009292,200,,28204
true,31569333,200,,28225
true,31821000,200,,28207
true,30103917,200,,28210
true,31646708,200,,28203
true,29624583,200,,28256
true,31835375,200,,28255
true,29555625,200,,28251
true,30952917,200,,28223
true,28018709,200,,28269
true,31196416,200,,28243
true,30338792,200,,28218
true,28026667,200,,28271
true,29167750,200,,28230
true,29624250,200,,28263
true,31877583,200,,28217
true,28983750,200,,28238
true,31931042,200,,28209
true,30327250,200,,28206
true,31976000,200,,28193
true,31162625,200,,28202
true,29386208,200,,28246
true,32158000,200,,28199
true,29706709,200,,28228
true,28174875,200,,28267
true,57240375,200,,28197
true,28313250,200,,28262
true,32198125,200,,28201
true,28139416,200,,28259
true,31569292,200,,28192
true,30791250,200,,28220
true,28008917,200,,28260
true,31478875,200,,28229
true,28224459,200,,28275
true,29370958,200,,28249
true,30807375,200,,28213
true,28252208,200,,28277
true,29911166,200,,28232
true,30302000,200,,28231
true,29538125,200,,28245
true,31774042,200,,28219
true,29319416,200,,28233
true,30342541,200,,28244
true,31781709,200,,28253
true,29981083,200,,28252
true,29973375,200,,28273
true,29502125,200,,28254
true,29788750,200,,28240
true,32633792,200,,28250
true,29716625,200,,28241
true,28709792,200,,28276
true,31504250,200,,28221
true,33037166,200,,28211
true,31173333,200,,28248
true,28667208,200,,28264
true,31408500,200,,28200
true,28651417,200,,28279
true,32009541,200,,28274
true,31157500,200,,28195
true,28862250,200,,28278
true,33150333,200,,28281
true,30735292,200,,28268
true,32110416,200,,28212
true,32999625,200,,28215
true,29155500,200,,28258
true,31372041,200,,28208
true,30354458,200,,28247
true,33334000,200,,28222
true,30653583,200,,28242
true,28935834,200,,28270
true,30492291,200,,28239
true,30101333,200,,28236
true,30260375,200,,28234
true,29182333,200,,28272
true,29035834,200,,28280
true,30547125,200,,28227
true,22210666,200,,28308
true,23061542,200,,28303
true,23143375,200,,28301
true,23435583,200,,28313
true,23170625,200,,28332
true,23433875,200,,28309
true,23291625,200,,28350
true,23502333,200,,28339
true,23323667,200,,28328
true,23490500,200,,28318
true,23681334,200,,28325
true,23464042,200,,28346
true,23450750,200,,28316
true,23770667,200,,28306
true,23382000,200,,28338
true,23536167,200,,28343
true,23492792,200,,28355
true,23649666,200,,28358
true,23430375,200,,28336
true,23851125,200,,28314
true,23605000,200,,28335
